loan_id,image_type,path,relative_path,size_bytes,width,height,status,error,split,predicted_type,confidence
loan_0221,face_signing,D:\GitHub\jinchuang\data\loan_0221\face_signing.jpg,loan_0221\face_signing.jpg,119922,1024,1024,ok,,val,face_signing,0.9984309
loan_0222,face_signing,D:\GitHub\jinchuang\data\loan_0222\face_signing.jpg,loan_0222\face_signing.jpg,113366,1024,1024,ok,,train,face_signing,0.99849916
loan_0223,face_signing,D:\GitHub\jinchuang\data\loan_0223\face_signing.jpg,loan_0223\face_signing.jpg,144256,1024,1024,ok,,train,face_signing,0.9985543
loan_0224,face_signing,D:\GitHub\jinchuang\data\loan_0224\face_signing.jpg,loan_0224\face_signing.jpg,113653,1024,1024,ok,,test,face_signing,0.99797565
loan_0225,face_signing,D:\GitHub\jinchuang\data\loan_0225\face_signing.jpg,loan_0225\face_signing.jpg,104782,1024,1024,ok,,train,face_signing,0.9978746
loan_0226,face_signing,D:\GitHub\jinchuang\data\loan_0226\face_signing.jpg,loan_0226\face_signing.jpg,158094,1024,1024,ok,,train,face_signing,0.9968803
loan_0227,face_signing,D:\GitHub\jinchuang\data\loan_0227\face_signing.jpg,loan_0227\face_signing.jpg,124366,1024,1024,ok,,train,face_signing,0.9985279
loan_0228,face_signing,D:\GitHub\jinchuang\data\loan_0228\face_signing.jpg,loan_0228\face_signing.jpg,117498,1024,1024,ok,,train,face_signing,0.99854386
loan_0229,face_signing,D:\GitHub\jinchuang\data\loan_0229\face_signing.jpg,loan_0229\face_signing.jpg,155695,1024,1024,ok,,train,face_signing,0.9979266
loan_023,face_signing,D:\GitHub\jinchuang\data\loan_023\face_signing.jpg,loan_023\face_signing.jpg,157487,1024,1024,ok,,train,face_signing,0.98282963
loan_0230,face_signing,D:\GitHub\jinchuang\data\loan_0230\face_signing.jpg,loan_0230\face_signing.jpg,108648,1024,1024,ok,,train,face_signing,0.9975217
loan_0231,face_signing,D:\GitHub\jinchuang\data\loan_0231\face_signing.jpg,loan_0231\face_signing.jpg,121650,1024,1024,ok,,train,face_signing,0.9986254
loan_0232,face_signing,D:\GitHub\jinchuang\data\loan_0232\face_signing.jpg,loan_0232\face_signing.jpg,112345,1024,1024,ok,,test,face_signing,0.9990513
loan_0233,face_signing,D:\GitHub\jinchuang\data\loan_0233\face_signing.jpg,loan_0233\face_signing.jpg,125361,1024,1024,ok,,test,face_signing,0.99948347
loan_0234,face_signing,D:\GitHub\jinchuang\data\loan_0234\face_signing.jpg,loan_0234\face_signing.jpg,113128,1024,1024,ok,,train,face_signing,0.998638
loan_0235,face_signing,D:\GitHub\jinchuang\data\loan_0235\face_signing.jpg,loan_0235\face_signing.jpg,141049,1024,1024,ok,,train,face_signing,0.9979863
loan_0236,face_signing,D:\GitHub\jinchuang\data\loan_0236\face_signing.jpg,loan_0236\face_signing.jpg,108315,1024,1024,ok,,train,face_signing,0.99699104
loan_0237,face_signing,D:\GitHub\jinchuang\data\loan_0237\face_signing.jpg,loan_0237\face_signing.jpg,118804,1024,1024,ok,,train,face_signing,0.99881005
loan_0238,face_signing,D:\GitHub\jinchuang\data\loan_0238\face_signing.jpg,loan_0238\face_signing.jpg,116894,1024,1024,ok,,val,face_signing,0.99912983
loan_0239,face_signing,D:\GitHub\jinchuang\data\loan_0239\face_signing.jpg,loan_0239\face_signing.jpg,126557,1024,1024,ok,,train,face_signing,0.998176
loan_024,face_signing,D:\GitHub\jinchuang\data\loan_024\face_signing.jpg,loan_024\face_signing.jpg,161651,1024,1024,ok,,train,face_signing,0.9963826
loan_0240,face_signing,D:\GitHub\jinchuang\data\loan_0240\face_signing.jpg,loan_0240\face_signing.jpg,140446,1024,1024,ok,,val,face_signing,0.99839264
loan_0241,face_signing,D:\GitHub\jinchuang\data\loan_0241\face_signing.jpg,loan_0241\face_signing.jpg,151371,1024,1024,ok,,train,face_signing,0.9987085
loan_0242,face_signing,D:\GitHub\jinchuang\data\loan_0242\face_signing.jpg,loan_0242\face_signing.jpg,140098,1024,1024,ok,,train,face_signing,0.9989766
loan_0243,face_signing,D:\GitHub\jinchuang\data\loan_0243\face_signing.jpg,loan_0243\face_signing.jpg,134004,1024,1024,ok,,train,face_signing,0.9989792
loan_0244,face_signing,D:\GitHub\jinchuang\data\loan_0244\face_signing.jpg,loan_0244\face_signing.jpg,121090,1024,1024,ok,,train,face_signing,0.9985789
loan_0245,face_signing,D:\GitHub\jinchuang\data\loan_0245\face_signing.jpg,loan_0245\face_signing.jpg,101615,1024,1024,ok,,train,face_signing,0.99895966
loan_0246,face_signing,D:\GitHub\jinchuang\data\loan_0246\face_signing.jpg,loan_0246\face_signing.jpg,121210,1024,1024,ok,,train,face_signing,0.99756783
loan_0247,face_signing,D:\GitHub\jinchuang\data\loan_0247\face_signing.jpg,loan_0247\face_signing.jpg,144418,1024,1024,ok,,train,face_signing,0.99765766
loan_0248,face_signing,D:\GitHub\jinchuang\data\loan_0248\face_signing.jpg,loan_0248\face_signing.jpg,117853,1024,1024,ok,,train,face_signing,0.99878484
loan_0249,face_signing,D:\GitHub\jinchuang\data\loan_0249\face_signing.jpg,loan_0249\face_signing.jpg,116683,1024,1024,ok,,train,face_signing,0.99835086
loan_025,face_signing,D:\GitHub\jinchuang\data\loan_025\face_signing.jpg,loan_025\face_signing.jpg,169596,1024,1024,ok,,train,face_signing,0.99394196
loan_0250,face_signing,D:\GitHub\jinchuang\data\loan_0250\face_signing.jpg,loan_0250\face_signing.jpg,105716,1024,1024,ok,,train,face_signing,0.9986492
loan_0251,face_signing,D:\GitHub\jinchuang\data\loan_0251\face_signing.jpg,loan_0251\face_signing.jpg,106692,1024,1024,ok,,train,face_signing,0.99829334
loan_0252,face_signing,D:\GitHub\jinchuang\data\loan_0252\face_signing.jpg,loan_0252\face_signing.jpg,115779,1024,1024,ok,,train,face_signing,0.9987476
loan_0253,face_signing,D:\GitHub\jinchuang\data\loan_0253\face_signing.jpg,loan_0253\face_signing.jpg,123301,1024,1024,ok,,train,face_signing,0.9985991
loan_0254,face_signing,D:\GitHub\jinchuang\data\loan_0254\face_signing.jpg,loan_0254\face_signing.jpg,116260,1024,1024,ok,,test,face_signing,0.992902
loan_0255,face_signing,D:\GitHub\jinchuang\data\loan_0255\face_signing.jpg,loan_0255\face_signing.jpg,108137,1024,1024,ok,,test,face_signing,0.9980532
loan_0256,face_signing,D:\GitHub\jinchuang\data\loan_0256\face_signing.jpg,loan_0256\face_signing.jpg,113383,1024,1024,ok,,train,face_signing,0.9994166
loan_0257,face_signing,D:\GitHub\jinchuang\data\loan_0257\face_signing.jpg,loan_0257\face_signing.jpg,117667,1024,1024,ok,,test,face_signing,0.99644345
loan_0258,face_signing,D:\GitHub\jinchuang\data\loan_0258\face_signing.jpg,loan_0258\face_signing.jpg,108398,1024,1024,ok,,test,face_signing,0.99953663
loan_0259,face_signing,D:\GitHub\jinchuang\data\loan_0259\face_signing.jpg,loan_0259\face_signing.jpg,132905,1024,1024,ok,,train,face_signing,0.99936074
loan_026,face_signing,D:\GitHub\jinchuang\data\loan_026\face_signing.jpg,loan_026\face_signing.jpg,186273,1024,1024,ok,,val,face_signing,0.99555415
loan_0260,face_signing,D:\GitHub\jinchuang\data\loan_0260\face_signing.jpg,loan_0260\face_signing.jpg,136989,1024,1024,ok,,val,face_signing,0.99706644
loan_0261,face_signing,D:\GitHub\jinchuang\data\loan_0261\face_signing.jpg,loan_0261\face_signing.jpg,163110,1024,1024,ok,,train,face_signing,0.9974305
loan_0262,face_signing,D:\GitHub\jinchuang\data\loan_0262\face_signing.jpg,loan_0262\face_signing.jpg,123517,1024,1024,ok,,val,face_signing,0.999005
loan_0263,face_signing,D:\GitHub\jinchuang\data\loan_0263\face_signing.jpg,loan_0263\face_signing.jpg,157288,1024,1024,ok,,train,face_signing,0.99916816
loan_0264,face_signing,D:\GitHub\jinchuang\data\loan_0264\face_signing.jpg,loan_0264\face_signing.jpg,147635,1024,1024,ok,,train,face_signing,0.9983392
loan_0265,face_signing,D:\GitHub\jinchuang\data\loan_0265\face_signing.jpg,loan_0265\face_signing.jpg,112623,1024,1024,ok,,train,face_signing,0.9988199
loan_0266,face_signing,D:\GitHub\jinchuang\data\loan_0266\face_signing.jpg,loan_0266\face_signing.jpg,134292,1024,1024,ok,,test,face_signing,0.99809474
loan_0267,face_signing,D:\GitHub\jinchuang\data\loan_0267\face_signing.jpg,loan_0267\face_signing.jpg,127420,1024,1024,ok,,train,face_signing,0.9990133
loan_0268,face_signing,D:\GitHub\jinchuang\data\loan_0268\face_signing.jpg,loan_0268\face_signing.jpg,134160,1024,1024,ok,,val,face_signing,0.99782455
loan_0269,face_signing,D:\GitHub\jinchuang\data\loan_0269\face_signing.jpg,loan_0269\face_signing.jpg,114388,1024,1024,ok,,train,face_signing,0.99878496
loan_027,face_signing,D:\GitHub\jinchuang\data\loan_027\face_signing.jpg,loan_027\face_signing.jpg,156445,1024,1024,ok,,test,face_signing,0.98730904
loan_0270,face_signing,D:\GitHub\jinchuang\data\loan_0270\face_signing.jpg,loan_0270\face_signing.jpg,118460,1024,1024,ok,,val,face_signing,0.9976162
loan_0271,face_signing,D:\GitHub\jinchuang\data\loan_0271\face_signing.jpg,loan_0271\face_signing.jpg,127987,1024,1024,ok,,val,face_signing,0.99920684
loan_0272,face_signing,D:\GitHub\jinchuang\data\loan_0272\face_signing.jpg,loan_0272\face_signing.jpg,115413,1024,1024,ok,,train,face_signing,0.99896085
loan_0273,face_signing,D:\GitHub\jinchuang\data\loan_0273\face_signing.jpg,loan_0273\face_signing.jpg,101926,1024,1024,ok,,train,face_signing,0.9979995
loan_0274,face_signing,D:\GitHub\jinchuang\data\loan_0274\face_signing.jpg,loan_0274\face_signing.jpg,138312,1024,1024,ok,,train,face_signing,0.9964624
loan_0275,face_signing,D:\GitHub\jinchuang\data\loan_0275\face_signing.jpg,loan_0275\face_signing.jpg,149378,1024,1024,ok,,train,face_signing,0.99685764
loan_0276,face_signing,D:\GitHub\jinchuang\data\loan_0276\face_signing.jpg,loan_0276\face_signing.jpg,119855,1024,1024,ok,,train,face_signing,0.998691
loan_0277,face_signing,D:\GitHub\jinchuang\data\loan_0277\face_signing.jpg,loan_0277\face_signing.jpg,127568,1024,1024,ok,,train,face_signing,0.9986545
loan_0278,face_signing,D:\GitHub\jinchuang\data\loan_0278\face_signing.jpg,loan_0278\face_signing.jpg,143921,1024,1024,ok,,train,face_signing,0.9968786
loan_0279,face_signing,D:\GitHub\jinchuang\data\loan_0279\face_signing.jpg,loan_0279\face_signing.jpg,118537,1024,1024,ok,,train,face_signing,0.9981092
loan_028,face_signing,D:\GitHub\jinchuang\data\loan_028\face_signing.jpg,loan_028\face_signing.jpg,143835,1024,1024,ok,,test,face_signing,0.9925695
loan_0280,face_signing,D:\GitHub\jinchuang\data\loan_0280\face_signing.jpg,loan_0280\face_signing.jpg,131157,1024,1024,ok,,train,face_signing,0.998716
loan_0281,face_signing,D:\GitHub\jinchuang\data\loan_0281\face_signing.jpg,loan_0281\face_signing.jpg,147611,1024,1024,ok,,test,face_signing,0.99797505
loan_0282,face_signing,D:\GitHub\jinchuang\data\loan_0282\face_signing.jpg,loan_0282\face_signing.jpg,130125,1024,1024,ok,,train,face_signing,0.99745506
loan_0283,face_signing,D:\GitHub\jinchuang\data\loan_0283\face_signing.jpg,loan_0283\face_signing.jpg,127936,1024,1024,ok,,train,face_signing,0.9976915
loan_0284,face_signing,D:\GitHub\jinchuang\data\loan_0284\face_signing.jpg,loan_0284\face_signing.jpg,122699,1024,1024,ok,,test,face_signing,0.9988129
loan_0285,face_signing,D:\GitHub\jinchuang\data\loan_0285\face_signing.jpg,loan_0285\face_signing.jpg,124678,1024,1024,ok,,train,face_signing,0.9975973
loan_0286,face_signing,D:\GitHub\jinchuang\data\loan_0286\face_signing.jpg,loan_0286\face_signing.jpg,134696,1024,1024,ok,,test,face_signing,0.99513525
loan_0287,face_signing,D:\GitHub\jinchuang\data\loan_0287\face_signing.jpg,loan_0287\face_signing.jpg,130492,1024,1024,ok,,test,face_signing,0.99838257
loan_0288,face_signing,D:\GitHub\jinchuang\data\loan_0288\face_signing.jpg,loan_0288\face_signing.jpg,141301,1024,1024,ok,,test,face_signing,0.99906343
loan_0289,face_signing,D:\GitHub\jinchuang\data\loan_0289\face_signing.jpg,loan_0289\face_signing.jpg,142603,1024,1024,ok,,train,face_signing,0.9985355
loan_029,face_signing,D:\GitHub\jinchuang\data\loan_029\face_signing.jpg,loan_029\face_signing.jpg,186821,1024,1024,ok,,train,face_signing,0.99613166
loan_0290,face_signing,D:\GitHub\jinchuang\data\loan_0290\face_signing.jpg,loan_0290\face_signing.jpg,118655,1024,1024,ok,,test,face_signing,0.9989623
loan_0291,face_signing,D:\GitHub\jinchuang\data\loan_0291\face_signing.jpg,loan_0291\face_signing.jpg,117932,1024,1024,ok,,train,face_signing,0.9984609
loan_0292,face_signing,D:\GitHub\jinchuang\data\loan_0292\face_signing.jpg,loan_0292\face_signing.jpg,135387,1024,1024,ok,,val,face_signing,0.9987802
loan_0293,face_signing,D:\GitHub\jinchuang\data\loan_0293\face_signing.jpg,loan_0293\face_signing.jpg,126981,1024,1024,ok,,train,face_signing,0.99827135
loan_0294,face_signing,D:\GitHub\jinchuang\data\loan_0294\face_signing.jpg,loan_0294\face_signing.jpg,108955,1024,1024,ok,,test,face_signing,0.9965732
loan_0295,face_signing,D:\GitHub\jinchuang\data\loan_0295\face_signing.jpg,loan_0295\face_signing.jpg,125001,1024,1024,ok,,test,face_signing,0.99864835
loan_0296,face_signing,D:\GitHub\jinchuang\data\loan_0296\face_signing.jpg,loan_0296\face_signing.jpg,138451,1024,1024,ok,,train,face_signing,0.9989304
loan_0297,face_signing,D:\GitHub\jinchuang\data\loan_0297\face_signing.jpg,loan_0297\face_signing.jpg,154554,1024,1024,ok,,train,face_signing,0.99818975
loan_0298,face_signing,D:\GitHub\jinchuang\data\loan_0298\face_signing.jpg,loan_0298\face_signing.jpg,146755,1024,1024,ok,,train,face_signing,0.9985464
loan_0299,face_signing,D:\GitHub\jinchuang\data\loan_0299\face_signing.jpg,loan_0299\face_signing.jpg,115737,1024,1024,ok,,train,face_signing,0.9962979
loan_030,face_signing,D:\GitHub\jinchuang\data\loan_030\face_signing.jpg,loan_030\face_signing.jpg,177577,1024,1024,ok,,train,face_signing,0.9967362
loan_0300,face_signing,D:\GitHub\jinchuang\data\loan_0300\face_signing.jpg,loan_0300\face_signing.jpg,119533,1024,1024,ok,,val,face_signing,0.9962639
loan_0301,face_signing,D:\GitHub\jinchuang\data\loan_0301\face_signing.jpg,loan_0301\face_signing.jpg,110475,1024,1024,ok,,train,face_signing,0.9982693
loan_0302,face_signing,D:\GitHub\jinchuang\data\loan_0302\face_signing.jpg,loan_0302\face_signing.jpg,136863,1024,1024,ok,,train,face_signing,0.9948908
loan_0303,face_signing,D:\GitHub\jinchuang\data\loan_0303\face_signing.jpg,loan_0303\face_signing.jpg,121774,1024,1024,ok,,train,face_signing,0.9979426
loan_0304,face_signing,D:\GitHub\jinchuang\data\loan_0304\face_signing.jpg,loan_0304\face_signing.jpg,104555,1024,1024,ok,,train,face_signing,0.99642146
loan_0305,face_signing,D:\GitHub\jinchuang\data\loan_0305\face_signing.jpg,loan_0305\face_signing.jpg,117848,1024,1024,ok,,test,face_signing,0.99878556
loan_0306,face_signing,D:\GitHub\jinchuang\data\loan_0306\face_signing.jpg,loan_0306\face_signing.jpg,114611,1024,1024,ok,,train,face_signing,0.99810374
loan_0307,face_signing,D:\GitHub\jinchuang\data\loan_0307\face_signing.jpg,loan_0307\face_signing.jpg,128723,1024,1024,ok,,test,face_signing,0.9988557
loan_0308,face_signing,D:\GitHub\jinchuang\data\loan_0308\face_signing.jpg,loan_0308\face_signing.jpg,138891,1024,1024,ok,,val,face_signing,0.99427116
loan_0309,face_signing,D:\GitHub\jinchuang\data\loan_0309\face_signing.jpg,loan_0309\face_signing.jpg,111947,1024,1024,ok,,train,face_signing,0.9990086
loan_031,face_signing,D:\GitHub\jinchuang\data\loan_031\face_signing.jpg,loan_031\face_signing.jpg,151932,1024,1024,ok,,train,face_signing,0.99419576
loan_0310,face_signing,D:\GitHub\jinchuang\data\loan_0310\face_signing.jpg,loan_0310\face_signing.jpg,125836,1024,1024,ok,,train,face_signing,0.99777204
loan_0311,face_signing,D:\GitHub\jinchuang\data\loan_0311\face_signing.jpg,loan_0311\face_signing.jpg,135935,1024,1024,ok,,val,face_signing,0.99834657
loan_0312,face_signing,D:\GitHub\jinchuang\data\loan_0312\face_signing.jpg,loan_0312\face_signing.jpg,134650,1024,1024,ok,,train,face_signing,0.9971335
loan_0313,face_signing,D:\GitHub\jinchuang\data\loan_0313\face_signing.jpg,loan_0313\face_signing.jpg,128468,1024,1024,ok,,train,face_signing,0.9975224
loan_0314,face_signing,D:\GitHub\jinchuang\data\loan_0314\face_signing.jpg,loan_0314\face_signing.jpg,132490,1024,1024,ok,,train,face_signing,0.99734277
loan_0315,face_signing,D:\GitHub\jinchuang\data\loan_0315\face_signing.jpg,loan_0315\face_signing.jpg,151120,1024,1024,ok,,train,face_signing,0.9969879
loan_0316,face_signing,D:\GitHub\jinchuang\data\loan_0316\face_signing.jpg,loan_0316\face_signing.jpg,127306,1024,1024,ok,,train,face_signing,0.99794096
loan_0317,face_signing,D:\GitHub\jinchuang\data\loan_0317\face_signing.jpg,loan_0317\face_signing.jpg,114200,1024,1024,ok,,train,face_signing,0.99870133
loan_0318,face_signing,D:\GitHub\jinchuang\data\loan_0318\face_signing.jpg,loan_0318\face_signing.jpg,122744,1024,1024,ok,,train,face_signing,0.99907076
loan_0319,face_signing,D:\GitHub\jinchuang\data\loan_0319\face_signing.jpg,loan_0319\face_signing.jpg,125951,1024,1024,ok,,train,face_signing,0.9989091
loan_032,face_signing,D:\GitHub\jinchuang\data\loan_032\face_signing.jpg,loan_032\face_signing.jpg,188748,1024,1024,ok,,test,face_signing,0.99513537
loan_0320,face_signing,D:\GitHub\jinchuang\data\loan_0320\face_signing.jpg,loan_0320\face_signing.jpg,116434,1024,1024,ok,,train,face_signing,0.99906737
loan_0321,face_signing,D:\GitHub\jinchuang\data\loan_0321\face_signing.jpg,loan_0321\face_signing.jpg,108358,1024,1024,ok,,test,face_signing,0.9989736
loan_0322,face_signing,D:\GitHub\jinchuang\data\loan_0322\face_signing.jpg,loan_0322\face_signing.jpg,136311,1024,1024,ok,,train,face_signing,0.9991351
loan_0323,face_signing,D:\GitHub\jinchuang\data\loan_0323\face_signing.jpg,loan_0323\face_signing.jpg,152499,1024,1024,ok,,test,face_signing,0.99881387
loan_0324,face_signing,D:\GitHub\jinchuang\data\loan_0324\face_signing.jpg,loan_0324\face_signing.jpg,131197,1024,1024,ok,,test,face_signing,0.9982468
loan_0325,face_signing,D:\GitHub\jinchuang\data\loan_0325\face_signing.jpg,loan_0325\face_signing.jpg,133799,1024,1024,ok,,val,face_signing,0.9980868
loan_0326,face_signing,D:\GitHub\jinchuang\data\loan_0326\face_signing.jpg,loan_0326\face_signing.jpg,139219,1024,1024,ok,,test,face_signing,0.998288
loan_0327,face_signing,D:\GitHub\jinchuang\data\loan_0327\face_signing.jpg,loan_0327\face_signing.jpg,127162,1024,1024,ok,,test,face_signing,0.99891055
loan_0328,face_signing,D:\GitHub\jinchuang\data\loan_0328\face_signing.jpg,loan_0328\face_signing.jpg,118199,1024,1024,ok,,train,face_signing,0.99894553
loan_0329,face_signing,D:\GitHub\jinchuang\data\loan_0329\face_signing.jpg,loan_0329\face_signing.jpg,150799,1024,1024,ok,,test,face_signing,0.9985617
loan_033,face_signing,D:\GitHub\jinchuang\data\loan_033\face_signing.jpg,loan_033\face_signing.jpg,189348,1024,1024,ok,,train,face_signing,0.9890133
loan_0330,face_signing,D:\GitHub\jinchuang\data\loan_0330\face_signing.jpg,loan_0330\face_signing.jpg,109887,1024,1024,ok,,train,face_signing,0.9981725
loan_0331,face_signing,D:\GitHub\jinchuang\data\loan_0331\face_signing.jpg,loan_0331\face_signing.jpg,125861,1024,1024,ok,,train,face_signing,0.999079
loan_0332,face_signing,D:\GitHub\jinchuang\data\loan_0332\face_signing.jpg,loan_0332\face_signing.jpg,135164,1024,1024,ok,,test,face_signing,0.99905986
loan_0333,face_signing,D:\GitHub\jinchuang\data\loan_0333\face_signing.jpg,loan_0333\face_signing.jpg,117244,1024,1024,ok,,val,face_signing,0.9970092
loan_0334,face_signing,D:\GitHub\jinchuang\data\loan_0334\face_signing.jpg,loan_0334\face_signing.jpg,125188,1024,1024,ok,,val,face_signing,0.9989366
loan_0335,face_signing,D:\GitHub\jinchuang\data\loan_0335\face_signing.jpg,loan_0335\face_signing.jpg,156472,1024,1024,ok,,train,face_signing,0.99807215
loan_0336,face_signing,D:\GitHub\jinchuang\data\loan_0336\face_signing.jpg,loan_0336\face_signing.jpg,122825,1024,1024,ok,,train,face_signing,0.9985422
loan_0337,face_signing,D:\GitHub\jinchuang\data\loan_0337\face_signing.jpg,loan_0337\face_signing.jpg,107860,1024,1024,ok,,train,face_signing,0.99904805
loan_0338,face_signing,D:\GitHub\jinchuang\data\loan_0338\face_signing.jpg,loan_0338\face_signing.jpg,107155,1024,1024,ok,,train,face_signing,0.9991264
